timestamp,message
1676588191314,"2023-02-16 22:56:31,314 senzing-50170001I Using governor-postgresql-transaction-id Governor. Version: 1.0.9 Updated: 2023-02-09"
1676588191315,"2023-02-16 22:56:31,315 senzing-50170002I SENZING_GOVERNOR_POSTGRESQL_HIGH_WATERMARK: 1500000000; SENZING_GOVERNOR_INTERVAL: 100000; SENZING_GOVERNOR_POSTGRESQL_LOW_WATERMARK 1200000000; SENZING_GOVERNOR_HINT: sz_simple_redoer; SENZING_GOVERNOR_LOG_INTERVAL_IN_SECONDS: 600"
1676588191315,"2023-02-16 22:56:31,315 senzing-50170003I Governor monitoring postgresql://senzing:xxxxxxxx@ron-100m-35-aurora-senzing-core-cluster.cluster-cpxzlu10bixk.us-east-2.rds.amazonaws.com:5432/G2"
1676588191335,"2023-02-16 22:56:31,335 senzing-50170003I Governor monitoring postgresql://senzing:xxxxxxxx@ron-100m-35-aurora-senzing-libfeat-cluster.cluster-cpxzlu10bixk.us-east-2.rds.amazonaws.com:5432/G2"
1676588191364,"2023-02-16 22:56:31,364 senzing-50170003I Governor monitoring postgresql://senzing:xxxxxxxx@ron-100m-35-aurora-senzing-res-cluster.cluster-cpxzlu10bixk.us-east-2.rds.amazonaws.com:5432/G2"
1676588493344,Threads: 20
1676588493344,"Processed 1000 redo, 42 records per second"
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,"Processed 2000 redo, 32 records per second"
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,"Processed 3000 redo, 47 records per second"
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,"Processed 4000 redo, 48 records per second"
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,"Processed 5000 redo, 32 records per second"
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,"Processed 6000 redo, 47 records per second"
1676588493344,"{ ""workload"": { ""loadedRecords"": 14454022,  ""addedRecords"": 0,  ""deletedRecords"": 0,  ""reevaluations"": 6288,  ""repairedEntities"": 0,  ""duration"": 1585086,  ""retries"": 0,  ""candidates"": 45102,  ""actualAmbiguousTest"": 123,  ""cachedAmbiguousTest"": 1,  ""libFeatCacheHit"": 178862,  ""libFeatCacheMiss"": 330476,  ""resFeatStatCacheHit"": 2447037,  ""resFeatStatCacheMiss"": 370607,  ""resFeatStatUpdate"": 14266,  ""unresolveTest"": 6642,  ""abortedUnresolve"": 0,  ""gnrScorersUsed"": 1,  ""unresolveTriggers"": { ""normalResolve"" : 0,  ""update"" : 0,  ""relLink"" : 0,  ""extensiveResolve"" : 6288,  ""ambiguousNoResolve"" : 354,  ""ambiguousMultiResolve"" : 0  }, ""reresolveTriggers"": { ""abortRetry"" : 0,  ""unresolveMovement"" : 10,  ""multipleResolvableCandidates"" : 0,  ""resolveNewFeatures"" : 8,  ""newFeatureFTypes"": [  { ""ACCT_NUM"": 2 } ,  { ""ADDRESS"": 5 } ,  { ""ADDR_KEY"": 5 } ,  { ""DOB"": 2 } ,  { ""DRLIC"": 6 } ,  { ""GENDER"": 1 } ,  { ""ID_KEY"": 3 } ,  { ""LOGIN_ID"": 3 } ,  { ""NAME"": 6 } ,  { ""NAME_KEY"": 8 } ,  { ""PASSPORT"": 1 } ,  { ""PHONE"": 6 } ,  { ""PHONE_KEY"": 4 } ,  { ""SEARCH_KEY"": 3 } ]  }, ""reresolveSkipped"" : 0,  ""filteredObsFeat"" : 4092,  ""expressedFeatureCalls"": [  { ""EFCALL_ID"": 1,""EFUNC_CODE"": ""PHONE_HASHER"", ""numCalls"":3820 } ,  { ""EFCALL_ID"": 2,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":4118 } ,  { ""EFCALL_ID"": 3,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":2617 } ,  { ""EFCALL_ID"": 5,""EFUNC_CODE"": ""EXPRESS_BOM"", ""numCalls"":5180 } ,  { ""EFCALL_ID"": 7,""EFUNC_CODE"": ""NAME_HASHER"", ""numCalls"":6288 } ,  { ""EFCALL_ID"": 9,""EFUNC_CODE"": ""ADDR_HASHER"", ""numCalls"":6288 } ,  { ""EFCALL_ID"": 10,""EFUNC_CODE"": ""EXPRESS_BOM"", ""numCalls"":2223 } ,  { ""EFCALL_ID"": 14,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":3775 } ,  { ""EFCALL_ID"": 16,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":4451 } ],  ""expressedFeaturesCreated"": [  { ""ADDR_KEY"": 11487 } ,  { ""ID_KEY"": 14961 } ,  { ""NAME_KEY"": 45178 } ,  { ""PHONE_KEY"": 3820 } ,  { ""SEARCH_KEY"": 7403 } ],  ""scoredPairs"": [  { ""ACCT_NUM"": 21096 } ,  { ""ADDRESS"": 69209 } ,  { ""DOB"": 16348 } ,  { ""DRLIC"": 21726 } ,  { ""GENDER"": 48697 } ,  { ""LOGIN_ID"": 3537 } ,  { ""NAME"": 57636 } ,  { ""PASSPORT"": 10450 } ,  { ""PHONE"": 38170 } ,  { ""SSN"": 29757 } ],  ""cacheHit"": [  { ""ADDRESS"": 14152 } ,  { ""DOB"": 2887 } ,  { ""DRLIC"": 4259 } ,  { ""NAME"": 11617 } ,  { ""PASSPORT"": 2152 } ,  { ""PHONE"": 7463 } ],  ""cacheMiss"": [  { ""ADDRESS"": 55057 } ,  { ""DOB"": 13461 } ,  { ""DRLIC"": 17467 } ,  { ""NAME"": 46019 } ,  { ""PASSPORT"": 8298 } ,  { ""PHONE"": 30707 } ],  ""redoTriggers"": [  { ""ADDR_KEY"": 50 } ,  { ""DRLIC"": 60 } ,  { ""ID_KEY"": 5 } ,  { ""LOGIN_ID"": 150 } ],  ""latchContention"": [ ],  ""highContentionFeat"": [ ],  ""highContentionResEnt"": [ ],  ""genericDetect"": [  { ""ADDR_KEY"": 5 } ,  { ""DRLIC"": 3 } ,  { ""ID_KEY"": 1 } ,  { ""LOGIN_ID"": 30 } ,  { ""NAME_KEY"": 86 } ],  ""candidateBuilders"": [  { ""ACCT_NUM"": 10155 } ,  { ""ADDR_KEY"": 15098 } ,  { ""DRLIC"": 8687 } ,  { ""ID_KEY"": 15020 } ,  { ""LOGIN_ID"": 2186 } ,  { ""NAME_KEY"": 15471 } ,  { ""PASSPORT"": 7338 } ,  { ""PHONE"": 12886 } ,  { ""PHONE_KEY"": 10122 } ,  { ""SEARCH_KEY"": 14147 } ,  { ""SSN"": 11671 } ],  ""suppressedCandidateBuilders"": [ ],  ""suppressedScoredFeatureType"": [ ],  ""reducedScoredFeatureType"": [ ],  ""suppressedDisclosedRelationshipDomainCount"":  0 ,  ""CorruptEntityTestDiagnosis"": {  ""MISSING_RES_ENT_AND_OKEY"": 1},  ""threadState"": { ""active"": 19,""idle"": 2,""sqlExecuting"": 19,""loader"": 5,""resolver"": 13,""scoring"": 8,""dataLatchContention"": 0,""obsEntContention"": 0,""resEntContention"": 0},  ""systemResources"": {  ""initResources"": [ { ""physicalCores"": 4 },{ ""logicalCores"": 4 },{ ""totalMemory"": ""29.9GB"" },{ ""availableMemory"": ""28.9GB"" }],  ""currResources"": [ { ""availableMemory"": ""24.5GB"" },{ ""activeThreads"": 19 },{ ""workerThreads"": 21 }, {  ""systemLoad"": [ ] } ] } } }"
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,"Processed 7000 redo, 48 records per second"
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,"Processed 8000 redo, 48 records per second"
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,"Processed 9000 redo, 48 records per second"
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,"Processed 10000 redo, 47 records per second"
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,"Processed 11000 redo, 24 records per second"
1676588493344,No redo records available. Pausing for 10 seconds.
1676588493344,No redo records available. Pausing for 10 seconds.
