timestamp,message
1679707422162,"{ ""workload"": { ""apiVersion"": ""3.5.0.23081"",  ""loadedRecords"": 39413004,  ""addedRecords"": 0,  ""deletedRecords"": 0,  ""reevaluations"": 5977,  ""repairedEntities"": 0,  ""duration"": 1823521,  ""retries"": 4,  ""candidates"": 67368,  ""actualAmbiguousTest"": 1272,  ""cachedAmbiguousTest"": 42,  ""libFeatCacheHit"": 351019,  ""libFeatCacheMiss"": 414425,  ""resFeatStatCacheHit"": 4725491,  ""resFeatStatCacheMiss"": 514877,  ""resFeatStatUpdate"": 52356,  ""unresolveTest"": 6632,  ""abortedUnresolve"": 0,  ""gnrScorersUsed"": 1,  ""unresolveTriggers"": { ""normalResolve"" : 0,  ""update"" : 0,  ""relLink"" : 0,  ""extensiveResolve"" : 5979,  ""ambiguousNoResolve"" : 652,  ""ambiguousMultiResolve"" : 0  }, ""reresolveTriggers"": { ""abortRetry"" : 0,  ""unresolveMovement"" : 66,  ""multipleResolvableCandidates"" : 0,  ""resolveNewFeatures"" : 5,  ""newFeatureFTypes"": [  { ""ACCT_NUM"": 2 } ,  { ""ADDRESS"": 4 } ,  { ""ADDR_KEY"": 4 } ,  { ""DOB"": 1 } ,  { ""DRLIC"": 5 } ,  { ""GENDER"": 1 } ,  { ""ID_KEY"": 4 } ,  { ""NAME"": 3 } ,  { ""NAME_KEY"": 4 } ,  { ""PASSPORT"": 1 } ,  { ""PHONE"": 2 } ,  { ""PHONE_KEY"": 2 } ,  { ""SEARCH_KEY"": 1 } ,  { ""SSN"": 2 } ]  }, ""reresolveSkipped"" : 0,  ""filteredObsFeat"" : 4778,  ""expressedFeatureCalls"": [  { ""EFCALL_ID"": 1,""EFUNC_CODE"": ""PHONE_HASHER"", ""numCalls"":3597 } ,  { ""EFCALL_ID"": 2,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":3633 } ,  { ""EFCALL_ID"": 3,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":2407 } ,  { ""EFCALL_ID"": 5,""EFUNC_CODE"": ""EXPRESS_BOM"", ""numCalls"":4809 } ,  { ""EFCALL_ID"": 7,""EFUNC_CODE"": ""NAME_HASHER"", ""numCalls"":5979 } ,  { ""EFCALL_ID"": 9,""EFUNC_CODE"": ""ADDR_HASHER"", ""numCalls"":5979 } ,  { ""EFCALL_ID"": 10,""EFUNC_CODE"": ""EXPRESS_BOM"", ""numCalls"":2080 } ,  { ""EFCALL_ID"": 14,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":3539 } ,  { ""EFCALL_ID"": 16,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":4177 } ],  ""expressedFeaturesCreated"": [  { ""ADDR_KEY"": 10838 } ,  { ""ID_KEY"": 13756 } ,  { ""NAME_KEY"": 42622 } ,  { ""PHONE_KEY"": 3597 } ,  { ""SEARCH_KEY"": 6889 } ],  ""scoredPairs"": [  { ""ACCT_NUM"": 46243 } ,  { ""ADDRESS"": 235300 } ,  { ""DOB"": 35582 } ,  { ""DRLIC"": 60556 } ,  { ""GENDER"": 82246 } ,  { ""LOGIN_ID"": 475 } ,  { ""NAME"": 146863 } ,  { ""PASSPORT"": 28445 } ,  { ""PHONE"": 87044 } ,  { ""SSN"": 72127 } ],  ""cacheHit"": [  { ""ADDRESS"": 94900 } ,  { ""DOB"": 14409 } ,  { ""DRLIC"": 23342 } ,  { ""NAME"": 55275 } ,  { ""PASSPORT"": 12034 } ,  { ""PHONE"": 37176 } ],  ""cacheMiss"": [  { ""ADDRESS"": 140400 } ,  { ""DOB"": 21173 } ,  { ""DRLIC"": 37214 } ,  { ""NAME"": 91588 } ,  { ""PASSPORT"": 16411 } ,  { ""PHONE"": 49868 } ],  ""redoTriggers"": [  { ""ADDR_KEY"": 20 } ,  { ""DRLIC"": 35 } ,  { ""ID_KEY"": 30 } ,  { ""LOGIN_ID"": 15 } ,  { ""SEARCH_KEY"": 121 } ],  ""latchContention"": [ ],  ""highContentionFeat"": [ ],  ""highContentionResEnt"": [  { ""16471865"": 11 } ,  { ""28696956"": 16 } ,  { ""63160793"": 22 } ],  ""genericDetect"": [  { ""ADDR_KEY"": 6 } ,  { ""DRLIC"": 7 } ,  { ""ID_KEY"": 7 } ,  { ""LOGIN_ID"": 9 } ,  { ""NAME_KEY"": 43 } ,  { ""SEARCH_KEY"": 16 } ],  ""candidateBuilders"": [  { ""ACCT_NUM"": 15841 } ,  { ""ADDR_KEY"": 21429 } ,  { ""DRLIC"": 14982 } ,  { ""ID_KEY"": 21324 } ,  { ""LOGIN_ID"": 232 } ,  { ""NAME_KEY"": 21772 } ,  { ""PASSPORT"": 11915 } ,  { ""PHONE"": 18967 } ,  { ""PHONE_KEY"": 15622 } ,  { ""SEARCH_KEY"": 13847 } ,  { ""SSN"": 17546 } ],  ""suppressedCandidateBuilders"": [ ],  ""suppressedScoredFeatureType"": [ ],  ""reducedScoredFeatureType"": [ ],  ""suppressedDisclosedRelationshipDomainCount"":  0 ,  ""CorruptEntityTestDiagnosis"": {  ""MISSING_RES_ENT_AND_OKEY"": 7},  ""threadState"": { ""active"": 19,""idle"": 2,""sqlExecuting"": 18,""loader"": 2,""resolver"": 17,""scoring"": 0,""dataLatchContention"": 0,""obsEntContention"": 0,""resEntContention"": 0},  ""systemResources"": {  ""initResources"": [ { ""physicalCores"": 4 },{ ""logicalCores"": 4 },{ ""totalMemory"": ""30.9GB"" },{ ""availableMemory"": ""29.9GB"" }],  ""currResources"": [ { ""availableMemory"": ""23.1GB"" },{ ""activeThreads"": 19 },{ ""workerThreads"": 21 }, {  ""systemLoad"": [ { ""cpuUser"": 21.715080 }, { ""cpuSystem"": 1.816196 }, { ""cpuIdle"": 74.344246 }, { ""cpuWait"": 0.007046 }, { ""cpuSoftIrq"": 2.108619 }, { ""cpuSteal"": 0.008808 }] } ] } } }"
1679707422162,"Processed 796000 redo, 41 records per second"
1679707422162,No redo records available. Pausing for 10 seconds.
1679707422162,"Processed 797000 redo, 40 records per second"
1679707422162,No redo records available. Pausing for 10 seconds.
1679707422162,"Processed 798000 redo, 41 records per second"
1679707422162,No redo records available. Pausing for 10 seconds.
1679707422162,"Processed 799000 redo, 35 records per second"
1679707422162,No redo records available. Pausing for 10 seconds.
1679707422162,"Processed 800000 redo, 34 records per second"
